Date,Time,Electricity.Facility.J.,kWh,Month,Season,Day
0006-05-14,0:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,1:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,2:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,3:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,4:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,5:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,6:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,7:00,78666103.07,21.8516953,5,Summer,Sunday
0006-05-14,8:00,64763918.07,17.98997724,5,Summer,Sunday
0006-05-14,9:00,49436629.47,13.73239708,5,Summer,Sunday
0006-05-14,10:00,93038393.01,25.84399806,5,Summer,Sunday
0006-05-14,11:00,95720804.24,26.58911229,5,Summer,Sunday
0006-05-14,12:00,98489836.67,27.35828796,5,Summer,Sunday
0006-05-14,13:00,81758233.76,22.71062049,5,Summer,Sunday
0006-05-14,14:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,15:00,101238217.4,28.12172706,5,Summer,Sunday
0006-05-14,16:00,101266475.7,28.12957658,5,Summer,Sunday
0006-05-14,17:00,101315486.3,28.14319064,5,Summer,Sunday
0006-05-14,18:00,98811958.11,27.44776614,5,Summer,Sunday
0006-05-14,19:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,20:00,92637270.43,25.73257512,5,Summer,Sunday
0006-05-14,21:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,22:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-14,23:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-15,0:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,1:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,2:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,3:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,4:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,5:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,6:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-15,7:00,79481169.37,22.0781026,5,Summer,Monday
0006-05-15,8:00,139472977.3,38.74249369,5,Summer,Monday
0006-05-15,9:00,210938397,58.59399917,5,Summer,Monday
0006-05-15,10:00,222639568.6,61.84432461,5,Summer,Monday
0006-05-15,11:00,227987036.5,63.32973236,5,Summer,Monday
0006-05-15,12:00,239865430.5,66.62928625,5,Summer,Monday
0006-05-15,13:00,249798388.7,69.38844131,5,Summer,Monday
0006-05-15,14:00,260787129.3,72.44086925,5,Summer,Monday
0006-05-15,15:00,263054603.8,73.07072328,5,Summer,Monday
0006-05-15,16:00,261907111.5,72.75197542,5,Summer,Monday
0006-05-15,17:00,230770817.9,64.10300497,5,Summer,Monday
0006-05-15,18:00,173787667.1,48.27435197,5,Summer,Monday
0006-05-15,19:00,172025180.3,47.78477231,5,Summer,Monday
0006-05-15,20:00,168615813.8,46.83772606,5,Summer,Monday
0006-05-15,21:00,148367866.6,41.21329628,5,Summer,Monday
0006-05-15,22:00,73997614.89,20.55489303,5,Summer,Monday
0006-05-15,23:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-16,0:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,1:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,2:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,3:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,4:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,5:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,6:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-16,7:00,84163076.9,23.37863247,5,Summer,Tuesday
0006-05-16,8:00,154989074.2,43.05252061,5,Summer,Tuesday
0006-05-16,9:00,222160812.6,61.71133683,5,Summer,Tuesday
0006-05-16,10:00,226618648.2,62.9496245,5,Summer,Tuesday
0006-05-16,11:00,235322459.2,65.36734978,5,Summer,Tuesday
