"DATE","day","season","variable","mean_kWh"
"9/18/17","Monday","Fall","time03:00",93.4
"9/18/17","Monday","Fall","time04:00",94.09
"9/18/17","Monday","Fall","time05:00",117
"9/18/17","Monday","Fall","time06:00",225.366666666667
"9/18/17","Monday","Fall","time07:00",315.54
"9/18/17","Monday","Fall","time08:00",344.82
"9/18/17","Monday","Fall","time09:00",359.836666666667
"9/18/17","Monday","Fall","time10:00",378.293333333333
"9/18/17","Monday","Fall","time11:00",386.566666666667
"9/18/17","Monday","Fall","time12:00",393.413333333333
"9/18/17","Monday","Fall","time13:00",415.71
"9/18/17","Monday","Fall","time14:00",414.5
"9/18/17","Monday","Fall","time15:00",379.57
"9/18/17","Monday","Fall","time16:00",313.016666666667
"9/18/17","Monday","Fall","time17:00",232.933333333333
"9/18/17","Monday","Fall","time18:00",226.036666666667
"9/18/17","Monday","Fall","time19:00",251.616666666667
"9/18/17","Monday","Fall","time20:00",253.976666666667
"9/18/17","Monday","Fall","time21:00",214.433333333333
"9/18/17","Monday","Fall","time22:00",285.533333333333
"9/18/17","Monday","Fall","time23:00",262.7
"9/19/17","Tuesday","Fall","time00:00",244.28
"9/19/17","Tuesday","Fall","time01:00",230.266666666667
"9/19/17","Tuesday","Fall","time02:00",199.67
"9/19/17","Tuesday","Fall","time03:00",136.476666666667
"9/19/17","Tuesday","Fall","time04:00",99.3766666666667
"9/19/17","Tuesday","Fall","time05:00",118.576666666667
"9/19/17","Tuesday","Fall","time06:00",209.6
"9/19/17","Tuesday","Fall","time07:00",278.526666666667
"9/19/17","Tuesday","Fall","time08:00",339.176666666667
"9/19/17","Tuesday","Fall","time09:00",342.6
"9/19/17","Tuesday","Fall","time10:00",360.03
"9/19/17","Tuesday","Fall","time11:00",362.86
"9/19/17","Tuesday","Fall","time12:00",367.693333333333
"9/19/17","Tuesday","Fall","time13:00",380.116666666667
"9/19/17","Tuesday","Fall","time14:00",377.126666666667
"9/19/17","Tuesday","Fall","time15:00",341.213333333333
"9/19/17","Tuesday","Fall","time16:00",302.193333333333
"9/19/17","Tuesday","Fall","time17:00",245.98
"9/19/17","Tuesday","Fall","time18:00",245.06
