"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","12/23/17","time12:00",4.32,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time13:00",4.16,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time14:00",4,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time15:00",3.68,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time16:00",4,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time17:00",4,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time18:00",4,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time19:00",4.32,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time20:00",4.64,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/23/17","time21:00",4.8,12,"Saturday","Winter"
